,Unnamed: 0,Participant,Block,Condition,Trial,RT,Correct,Orientation,Agegr,Sacstart,Sacend,Sacduration,Xstart,Ystart,Xend,Yend,Amplitude,Velocity,Larger,Duration
18133,19622,24,30,V,54,1.649,0,0,Young,996,1044,49,553.6,313.3,850.3,228.1,5.9,247,False,0.02388663967611336
18134,19623,24,30,V,55,1.312,1,0,Young,302,528,227,911.7,315.6,1308.2,1017.1,17.93,596,False,0.030083892617449665
18135,19624,24,30,V,56,1.478,0,0,Young,557,569,13,1311.1,1026.0,1305.5,1056.8,0.67,72,False,0.009305555555555556
18136,19625,24,30,V,57,4.407,1,0,Young,748,851,104,1302.3,1089.1,893.0,393.0,17.6,730,False,0.02410958904109589
18137,19626,24,30,V,58,2.728,0,0,Young,206,237,32,905.3,358.4,840.0,181.3,4.7,281,False,0.016725978647686834
18138,19627,24,30,V,59,2.626,0,0,Young,352,567,216,849.4,201.4,721.8,299.9,3.46,984,False,0.003516260162601626
18139,19628,24,30,V,60,1.217,1,0,Young,664,689,26,760.3,266.3,878.1,223.1,2.46,174,False,0.014137931034482758
18140,19629,24,30,V,61,1.116,1,0,Young,877,1117,241,875.1,223.8,857.0,200.9,0.68,745,False,0.0009127516778523491
18141,19630,24,30,V,62,1.893,0,0,Young,16,45,30,955.1,520.8,1002.0,433.4,2.35,93,False,0.025268817204301075
18142,19631,24,30,V,63,1.404,1,0,Young,349,526,178,1014.2,414.4,754.3,536.7,5.67,243,False,0.023333333333333334
18143,19632,24,30,V,64,1.747,1,0,Young,633,678,46,754.2,538.1,783.5,227.3,7.85,317,False,0.02476340694006309
18144,19633,24,31,AdV,49,2.408,1,2,Young,270,308,39,881.2,472.1,832.2,236.6,6.04,344,False,0.01755813953488372
18145,19634,24,31,AdV,50,2.475,1,4,Young,479,490,12,851.8,239.3,843.8,207.0,0.84,76,False,0.011052631578947368
18146,19635,24,31,AdV,51,2.614,1,4,Young,150,170,21,843.2,321.1,913.9,286.0,1.59,123,False,0.012926829268292684
18147,19636,24,31,AdV,52,2.945,0,1,Young,344,363,20,928.2,285.5,915.7,236.9,1.27,109,False,0.01165137614678899
18148,19637,24,31,AdV,53,1.236,1,4,Young,927,939,13,930.6,231.2,963.4,236.0,0.63,55,False,0.011454545454545455
18149,19638,24,31,AdV,54,1.375,1,1,Young,58,99,42,882.5,278.1,1005.0,261.8,2.32,132,False,0.017575757575757574
18150,19639,24,31,AdV,55,1.293,1,4,Young,229,255,27,997.1,271.2,880.8,230.9,2.4,199,False,0.012060301507537688
18151,19640,24,31,AdV,56,1.367,0,4,Young,455,463,9,895.6,243.5,874.5,236.3,0.43,53,False,0.008113207547169812
18152,19641,24,31,AdV,57,3.575,0,4,Young,816,828,13,882.7,245.3,912.7,249.1,0.57,69,False,0.00826086956521739
18153,19642,24,31,AdV,58,1.74,1,4,Young,164,185,22,823.7,274.6,835.4,210.9,1.65,119,False,0.013865546218487394
18154,19643,24,31,AdV,59,1.497,0,3,Young,879,888,10,839.7,253.9,830.0,270.6,0.46,62,False,0.007419354838709678
18155,19644,24,31,AdV,60,1.442,1,2,Young,354,378,25,906.9,263.0,839.1,203.7,1.98,175,False,0.011314285714285714
18156,19645,24,31,AdV,61,1.674,1,1,Young,171,213,43,1024.9,642.1,853.8,293.1,9.23,447,False,0.020648769574944072
18157,19646,24,31,AdV,62,5.331,0,2,Young,346,369,24,877.1,274.0,843.6,185.2,2.37,207,False,0.011449275362318842
18158,19647,24,31,AdV,63,4.136,1,3,Young,72,87,16,928.1,239.0,871.5,250.4,1.1,93,False,0.011827956989247313
18159,19648,24,31,AdV,64,2.265,0,1,Young,242,258,17,871.9,243.2,827.5,212.7,1.14,94,False,0.012127659574468085
18160,19649,24,32,A,49,2.373,0,0,Young,15,21,7,843.4,274.2,843.3,287.9,0.35,51,False,0.006862745098039216
18161,19650,24,32,A,50,1.646,1,0,Young,236,259,24,843.9,274.8,847.5,205.5,1.78,138,False,0.012898550724637681
18162,19651,24,32,A,51,1.552,1,0,Young,476,497,22,863.8,221.6,874.4,285.3,1.65,104,False,0.015865384615384615
18163,19652,24,32,A,52,1.382,0,0,Young,695,713,19,880.0,285.9,864.6,349.5,1.65,117,False,0.014102564102564101
18164,19653,24,32,A,53,7.361,1,0,Young,1000,1018,19,865.5,329.6,827.4,279.9,1.46,92,False,0.015869565217391305
18165,19654,24,32,A,54,1.261,0,0,Young,-86,272,359,116.0,1339.9,965.9,372.1,25.45,1720,False,0.014796511627906976
18166,19655,24,32,A,55,3.067,1,0,Young,323,353,31,973.7,415.8,928.5,265.4,3.92,278,False,0.014100719424460431
18167,19656,24,32,A,56,2.295,0,0,Young,242,266,25,843.2,281.2,843.8,196.4,2.18,156,False,0.013974358974358975
18168,19657,24,32,A,57,8.571,1,0,Young,762,770,9,858.5,205.1,884.7,207.7,0.49,60,False,0.008166666666666666
18169,19658,24,32,A,58,1.236,0,0,Young,160,218,59,1377.7,158.6,828.9,270.6,10.55,382,False,0.02761780104712042
18170,19659,24,32,A,59,2.873,0,0,Young,685,697,13,858.3,277.1,904.4,268.1,0.89,77,False,0.011558441558441558
18171,19660,24,32,A,60,1.832,1,0,Young,86,291,206,1013.0,314.4,863.8,279.2,2.92,459,False,0.0063616557734204795
18172,19661,24,32,A,61,1.341,1,0,Young,377,386,10,885.2,256.6,859.5,236.2,0.71,80,False,0.008875
18173,19662,24,32,A,62,1.127,0,0,Young,896,910,15,871.1,222.0,920.1,222.0,0.92,85,False,0.010823529411764706
18174,19663,24,32,A,63,5.506,1,0,Young,289,332,44,976.8,522.0,829.1,292.0,6.4,392,False,0.0163265306122449
18175,19664,24,32,A,64,3.117,0,0,Young,336,363,28,914.3,351.6,895.2,240.8,2.86,189,False,0.015132275132275132
18176,19665,24,33,dAdV,65,1.845,0,3,Young,-21,355,377,884.4,260.5,847.2,257.1,0.7,755,False,0.0009271523178807946
18177,19666,24,33,dAdV,66,3.816,0,4,Young,485,496,12,862.7,270.9,869.6,244.8,0.68,70,False,0.009714285714285715
18178,19667,24,33,dAdV,67,1.828,1,3,Young,-14,28,43,875.8,288.0,954.0,388.0,2.93,128,False,0.022890625
18179,19668,24,33,dAdV,68,1.317,1,4,Young,178,203,26,943.4,388.0,1002.5,269.8,3.21,218,False,0.014724770642201835
18180,19669,24,33,dAdV,69,2.146,1,4,Young,415,434,20,1030.0,265.7,1013.4,210.6,1.45,105,False,0.01380952380952381
18181,19670,24,33,dAdV,70,1.374,1,2,Young,774,793,20,1025.4,215.3,1063.4,254.0,1.22,83,False,0.01469879518072289
18182,19671,24,33,dAdV,71,2.048,0,4,Young,943,984,42,1050.9,279.0,1025.9,387.6,2.81,96,False,0.029270833333333333
18183,19672,24,33,dAdV,72,1.446,1,4,Young,339,382,44,986.3,233.3,892.0,296.1,2.38,107,False,0.022242990654205607
18184,19673,24,33,dAdV,73,2.864,0,4,Young,430,718,289,898.5,303.9,821.0,253.0,1.94,456,False,0.004254385964912281
18185,19674,24,33,dAdV,74,3.666,0,1,Young,842,1245,404,843.0,228.2,829.7,224.4,0.27,645,False,0.0004186046511627907
18186,19675,24,33,dAdV,75,4.79,0,3,Young,84,96,13,958.9,359.4,991.2,336.3,0.84,62,False,0.013548387096774193
18187,19676,24,33,dAdV,76,1.403,1,1,Young,241,268,28,1004.0,330.8,934.0,238.3,2.7,192,False,0.0140625
18188,19677,24,33,dAdV,77,1.558,1,2,Young,391,644,254,956.5,287.6,363.2,424.4,11.34,387,False,0.02930232558139535
18189,19678,24,33,dAdV,78,2.004,1,1,Young,971,1026,56,402.5,341.2,907.0,232.9,9.65,324,False,0.029783950617283953
18190,19679,24,33,dAdV,79,1.092,1,2,Young,395,611,217,849.0,270.6,50.7,613.5,16.41,266,True,0.06169172932330827
18191,19680,24,33,dAdV,80,5.391,0,1,Young,760,827,68,117.1,462.6,760.4,232.9,12.84,348,False,0.03689655172413793
18192,19681,24,34,AV,65,10.898,0,0,Young,16,27,12,846.4,347.3,844.9,369.2,0.56,58,False,0.009655172413793104
18193,19682,24,34,AV,66,2.896,1,0,Young,354,374,21,869.9,398.6,825.6,330.0,1.93,135,False,0.014296296296296297
18194,19683,24,34,AV,67,5.126,1,0,Young,409,432,24,814.0,326.1,724.7,316.3,1.67,86,False,0.01941860465116279
18195,19684,24,34,AV,68,2.334,1,0,Young,454,648,195,684.5,333.9,150.2,439.2,9.89,149,True,0.0663758389261745
18196,19685,24,34,AV,69,1.315,1,0,Young,767,831,65,173.3,411.2,847.8,296.0,12.47,325,False,0.038369230769230774
18197,19686,24,34,AV,70,2.144,1,0,Young,404,601,198,839.4,225.7,305.4,633.0,13.92,420,False,0.03314285714285714
18198,19687,24,34,AV,71,1.356,1,0,Young,715,780,66,349.6,467.7,275.0,405.1,2.03,109,False,0.01862385321100917
18199,19688,24,34,AV,72,5.012,1,0,Young,902,971,70,240.9,389.7,821.6,313.2,10.67,262,False,0.040725190839694655
18200,19689,24,34,AV,73,1.944,0,0,Young,647,661,15,829.5,296.0,872.6,296.7,0.8,72,False,0.011111111111111112
18201,19690,24,34,AV,74,4.131,1,0,Young,761,1087,327,855.3,300.8,813.4,348.9,1.45,443,False,0.00327313769751693
18202,19691,24,34,AV,75,2.76,1,0,Young,96,142,47,1166.3,410.4,1360.8,350.2,3.88,154,False,0.025194805194805193
18203,19692,24,34,AV,76,2.69,0,0,Young,237,291,55,1382.1,335.1,839.8,231.8,10.35,418,False,0.024760765550239233
18204,19693,24,34,AV,77,3.656,1,0,Young,547,815,269,867.6,273.0,790.2,187.9,2.62,576,False,0.004548611111111111
18205,19694,24,34,AV,78,2.12,1,0,Young,67,143,77,1312.7,168.7,833.9,233.9,9.04,256,False,0.0353125
18206,19695,24,34,AV,79,1.127,1,0,Young,273,297,25,858.9,226.9,918.8,274.8,1.66,116,False,0.014310344827586207
18207,19696,24,34,AV,80,1.987,0,0,Young,437,700,264,914.9,298.8,827.0,259.4,1.92,449,False,0.004276169265033407
18208,19697,24,35,dA,65,3.822,0,0,Young,909,1169,261,839.7,290.8,865.9,270.4,0.71,509,False,0.0013948919449901767
18209,19698,24,35,dA,66,1.453,1,0,Young,358,380,23,948.3,182.8,868.8,229.6,1.91,154,False,0.012402597402597403
18210,19699,24,35,dA,67,2.55,0,0,Young,408,637,230,873.2,247.3,805.1,312.3,2.09,388,False,0.0053865979381443295
18211,19700,24,35,dA,68,2.494,0,0,Young,816,1183,368,841.0,208.8,813.4,247.3,1.12,658,False,0.0017021276595744683
18212,19701,24,35,dA,69,10.701,0,0,Young,188,205,18,822.3,235.6,819.4,255.8,0.52,50,False,0.0104
18213,19702,24,35,dA,70,8.495,1,0,Young,493,948,456,833.3,268.8,828.9,221.3,1.22,550,False,0.002218181818181818
18214,19703,24,35,dA,71,3.976,0,0,Young,366,738,373,920.7,291.5,913.4,294.4,0.15,591,False,0.0002538071065989848
18215,19704,24,35,dA,72,6.984,0,0,Young,921,1307,387,933.1,257.5,1016.8,261.5,1.56,635,False,0.002456692913385827
18216,19705,24,35,dA,73,1.217,1,0,Young,203,227,25,854.2,317.1,876.7,309.3,0.46,67,False,0.006865671641791045
18217,19706,24,35,dA,74,9.305,0,0,Young,267,307,41,883.3,297.6,894.7,270.4,0.73,91,False,0.008021978021978023
18218,19707,24,35,dA,75,3.179,0,0,Young,473,1427,955,931.9,290.6,878.2,258.0,1.3,313,False,0.004153354632587859
18219,19708,24,35,dA,76,4.017,0,0,Young,166,230,65,1312.5,158.4,805.5,229.0,9.58,347,False,0.027608069164265128
18220,19709,24,35,dA,77,3.335,0,0,Young,409,733,325,808.2,250.5,696.6,214.1,2.27,473,False,0.004799154334038055
18221,19710,24,35,dA,78,6.864,0,0,Young,165,181,17,858.3,241.8,893.5,272.6,1.03,79,False,0.013037974683544304
18222,19711,24,35,dA,79,5.802,0,0,Young,539,546,8,906.0,344.6,933.8,345.3,0.52,63,False,0.008253968253968255
18223,19712,24,35,dA,80,3.189,1,0,Young,661,681,21,943.0,305.4,844.5,261.2,2.16,154,False,0.014025974025974027
18224,19713,24,36,V,65,3.023,0,0,Young,758,1175,418,815.7,243.7,860.7,246.8,0.84,618,False,0.0013592233009708738
18225,19714,24,36,V,66,3.594,1,0,Young,255,299,45,1006.6,541.7,934.6,261.4,7.18,308,False,0.02331168831168831
18226,19715,24,36,V,67,3.217,0,0,Young,516,756,241,949.5,277.6,794.2,287.6,2.9,423,False,0.00685579196217494
18227,19716,24,36,V,68,1.499,0,0,Young,924,1095,172,797.3,273.9,62.2,459.1,13.85,375,False,0.03693333333333333
18228,19717,24,36,V,69,6.192,0,0,Young,258,286,29,976.5,386.7,870.8,294.2,3.06,228,False,0.013421052631578948
18229,19718,24,36,V,70,2.592,1,0,Young,636,722,87,882.9,304.7,91.4,477.0,14.74,313,False,0.0470926517571885
18230,19719,24,36,V,71,1.802,1,0,Young,905,969,65,138.6,535.5,872.4,297.9,14.36,435,False,0.033011494252873565
18231,19720,24,36,V,72,1.117,1,0,Young,264,291,28,869.8,294.0,867.9,205.5,2.27,150,False,0.015133333333333334
18232,19721,24,36,V,73,3.407,0,0,Young,413,716,304,892.9,242.0,210.0,290.6,12.43,492,False,0.025264227642276423
18233,19722,24,36,V,74,3.545,1,0,Young,177,210,34,827.6,295.2,893.6,374.4,2.36,149,False,0.015838926174496643
18234,19723,24,36,V,75,3.353,1,0,Young,426,466,41,896.0,397.7,830.2,167.8,6.0,267,False,0.02247191011235955
18235,19724,24,36,V,76,1.931,1,0,Young,852,858,7,862.7,221.8,865.2,231.4,0.25,42,False,0.005952380952380952
18236,19725,24,36,V,77,4.451,0,0,Young,208,221,14,859.0,227.9,890.9,243.2,0.71,56,False,0.012678571428571428
18237,19726,24,36,V,78,4.011,1,0,Young,451,468,18,891.5,235.6,934.6,220.7,0.89,79,False,0.011265822784810127
18238,19727,24,36,V,79,1.952,1,0,Young,541,1149,609,926.9,248.8,44.3,379.0,16.07,549,False,0.029271402550091075
18239,19728,24,36,V,80,2.12,0,0,Young,188,343,156,848.3,228.0,863.6,256.9,0.79,236,False,0.003347457627118644
18240,19729,24,37,dV,65,1.179,1,4,Young,430,860,431,877.9,265.0,94.3,225.2,14.1,679,False,0.02076583210603829
18241,19730,24,37,dV,66,1.674,0,4,Young,924,1003,80,85.1,202.3,791.2,165.6,12.71,250,True,0.05084
18242,19731,24,37,dV,67,1.679,0,2,Young,222,237,16,848.9,216.4,906.0,209.8,1.08,94,False,0.01148936170212766
18243,19732,24,37,dV,68,4.259,0,3,Young,419,1124,706,909.4,225.6,821.4,259.7,1.86,752,False,0.002473404255319149
18244,19733,24,37,dV,69,2.442,1,3,Young,82,100,19,849.5,268.0,834.0,224.0,1.17,83,False,0.014096385542168674
18245,19734,24,37,dV,70,1.362,1,2,Young,467,803,337,868.2,245.9,478.0,363.3,7.77,681,False,0.011409691629955946
18246,19735,24,37,dV,71,1.469,1,2,Young,862,914,53,486.4,393.2,821.5,218.9,7.58,288,False,0.026319444444444444
18247,19736,24,37,dV,72,2.923,0,1,Young,-35,11,47,859.7,229.8,994.2,364.2,4.25,196,False,0.021683673469387755
18248,19737,24,37,dV,73,1.616,1,1,Young,219,252,34,990.1,354.0,847.1,155.6,5.74,370,False,0.015513513513513514
18249,19738,24,37,dV,74,1.303,1,3,Young,369,628,260,853.4,176.4,660.6,480.7,8.49,779,False,0.010898587933247755
18250,19739,24,37,dV,75,2.52,0,2,Young,699,963,265,728.4,383.4,-529.5,732.5,22.15,514,False,0.04309338521400778
18251,19740,24,37,dV,76,2.081,1,4,Young,995,1054,60,-507.2,679.9,-483.2,627.0,1.22,91,False,0.013406593406593406
18252,19741,24,37,dV,77,6.596,0,4,Young,6,52,47,882.0,322.1,939.4,477.9,4.08,166,False,0.02457831325301205
18253,19742,24,37,dV,78,1.418,1,2,Young,258,290,33,932.2,464.2,822.2,248.3,5.85,359,False,0.01629526462395543
18254,19743,24,37,dV,79,2.948,0,3,Young,572,820,249,825.4,267.4,819.3,230.0,0.97,631,False,0.001537242472266244
18255,19744,24,37,dV,80,5.513,0,1,Young,354,385,32,958.3,395.2,895.6,239.4,4.14,265,False,0.015622641509433962
18256,19745,24,38,A,65,3.573,0,0,Young,586,917,332,906.6,279.1,858.8,184.9,2.58,480,False,0.0053750000000000004
18257,19746,24,38,A,66,1.647,0,0,Young,429,726,298,942.5,348.7,865.6,292.0,2.03,402,False,0.005049751243781094
18258,19747,24,38,A,67,1.774,1,0,Young,938,1247,310,901.6,287.6,927.5,211.5,2.02,334,False,0.0060479041916167665
18259,19748,24,38,A,68,3.284,0,0,Young,170,185,16,873.0,237.2,918.4,275.0,1.29,105,False,0.012285714285714285
18260,19749,24,38,A,69,4.41,0,0,Young,385,397,13,928.4,314.6,937.1,283.4,0.82,81,False,0.010123456790123456
18261,19750,24,38,A,70,3.093,0,0,Young,485,788,304,914.0,289.1,1491.4,362.6,10.74,503,False,0.021351888667992047
18262,19751,24,38,A,71,1.64,0,0,Young,823,878,56,1466.2,298.6,1167.4,250.1,5.62,166,False,0.03385542168674699
18263,19752,24,38,A,72,5.238,0,0,Young,231,270,40,880.8,375.7,834.5,263.2,3.0,253,False,0.011857707509881422
18264,19753,24,38,A,73,4.135,1,0,Young,973,1167,195,855.6,299.9,834.7,262.0,1.05,1495,False,0.0007023411371237458
18265,19754,24,38,A,74,1.411,0,0,Young,597,610,14,899.7,253.8,940.3,240.5,0.83,78,False,0.01064102564102564
18266,19755,24,38,A,75,4.207,0,0,Young,93,104,12,807.3,232.0,832.9,237.6,0.5,55,False,0.00909090909090909
18267,19756,24,38,A,76,2.1,0,0,Young,276,295,20,819.8,240.1,868.2,267.0,1.14,86,False,0.013255813953488372
18268,19757,24,38,A,77,2.67,1,0,Young,732,740,9,883.9,279.9,905.2,270.4,0.47,58,False,0.008103448275862069
18269,19758,24,38,A,78,5.832,0,0,Young,176,197,22,913.8,237.0,887.1,219.5,0.67,68,False,0.009852941176470589
18270,19759,24,38,A,79,3.363,0,0,Young,368,388,21,890.4,237.9,854.3,204.4,1.09,116,False,0.009396551724137931
18271,19760,24,38,A,80,2.366,0,0,Young,579,589,11,858.8,223.6,833.8,203.7,0.69,68,False,0.010147058823529412
18272,19761,24,39,dAV,65,1.247,1,0,Young,897,903,7,848.5,207.1,864.9,196.9,0.4,53,False,0.007547169811320755
18273,19762,24,39,dAV,66,4.243,1,0,Young,108,127,20,1039.4,416.8,989.2,396.6,1.06,78,False,0.01358974358974359
18274,19763,24,39,dAV,67,1.034,1,0,Young,237,268,32,1013.2,396.0,905.2,208.1,5.2,357,False,0.014565826330532213
18275,19764,24,39,dAV,68,3.35,1,0,Young,550,562,13,924.5,219.7,904.1,199.5,0.65,62,False,0.010483870967741936
18276,19765,24,39,dAV,69,2.379,1,0,Young,74,82,9,855.7,215.8,875.2,221.5,0.39,49,False,0.007959183673469388
18277,19766,24,39,dAV,70,4.381,1,0,Young,334,378,45,878.9,217.5,890.2,293.2,1.95,166,False,0.011746987951807229
18278,19767,24,39,dAV,71,2.858,1,0,Young,-36,33,70,910.3,309.5,884.6,308.4,0.48,129,False,0.0037209302325581393
18279,19768,24,39,dAV,72,2.179,1,0,Young,86,600,515,905.5,309.1,893.8,230.2,2.03,158,False,0.012848101265822783
18280,19769,24,39,dAV,73,1.376,1,0,Young,299,342,44,977.5,355.4,930.1,262.7,2.53,245,False,0.010326530612244898
18281,19770,24,39,dAV,74,3.385,0,0,Young,539,556,18,946.8,248.3,905.8,216.9,1.11,96,False,0.011562500000000002
18282,19771,24,39,dAV,75,2.131,1,0,Young,-52,339,392,927.2,423.5,901.9,326.8,2.5,355,False,0.007042253521126761
18283,19772,24,39,dAV,76,1.413,1,0,Young,407,448,42,910.8,375.2,894.0,261.6,2.91,329,False,0.008844984802431611
18284,19773,24,39,dAV,77,1.258,0,0,Young,730,749,20,910.1,250.4,939.4,220.0,0.95,91,False,0.010439560439560439
18285,19774,24,39,dAV,78,3.046,1,0,Young,169,204,36,1081.2,371.7,884.9,317.7,3.89,224,False,0.01736607142857143
18286,19775,24,39,dAV,79,1.263,1,0,Young,379,406,28,923.6,314.5,862.5,270.2,1.61,142,False,0.011338028169014086
18287,19776,24,39,dAV,80,5.437,1,0,Young,135,142,8,843.6,281.9,850.3,299.9,0.48,60,False,0.008
18288,19777,24,40,AdV,65,5.011,1,1,Young,419,431,13,856.4,278.3,830.4,254.7,0.77,71,False,0.010845070422535212
18289,19778,24,40,AdV,66,3.043,1,3,Young,176,228,53,885.5,474.2,841.1,325.9,3.83,149,False,0.025704697986577183
18290,19779,24,40,AdV,67,1.351,0,1,Young,355,379,25,893.0,283.9,830.5,248.6,1.48,136,False,0.01088235294117647
18291,19780,24,40,AdV,68,5.5,0,2,Young,689,701,13,839.3,274.4,817.1,257.8,0.59,61,False,0.009672131147540983
18292,19781,24,40,AdV,69,2.456,1,1,Young,266,283,18,882.9,290.1,903.6,257.1,0.93,73,False,0.012739726027397261
18293,19782,24,40,AdV,70,4.189,1,4,Young,945,953,9,923.7,256.8,947.0,255.9,0.44,50,False,0.0088
18294,19783,24,40,AdV,71,4.033,0,4,Young,152,171,20,957.1,322.9,941.8,288.4,0.93,59,False,0.01576271186440678
18295,19784,24,40,AdV,72,4.378,0,1,Young,325,348,24,951.4,292.8,915.9,211.5,2.19,184,False,0.011902173913043478
18296,19785,24,40,AdV,73,1.322,1,3,Young,545,559,15,932.1,230.8,900.8,210.0,0.79,76,False,0.010394736842105264
18297,19786,24,40,AdV,74,2.585,1,3,Young,49,57,9,935.9,418.2,913.1,403.0,0.57,68,False,0.00838235294117647
18298,19787,24,40,AdV,75,1.646,0,1,Young,179,208,30,905.2,363.8,935.1,267.4,2.52,125,False,0.02016
18299,19788,24,40,AdV,76,1.832,0,1,Young,355,380,26,941.0,271.6,931.2,200.1,1.85,143,False,0.012937062937062937
18300,19789,24,40,AdV,77,4.62,1,2,Young,641,646,6,934.7,235.2,929.3,219.6,0.41,56,False,0.007321428571428571
18301,19790,24,40,AdV,78,2.768,1,3,Young,-6,27,34,921.5,716.4,885.2,807.4,2.24,108,False,0.020740740740740744
18302,19791,24,40,AdV,79,1.892,1,2,Young,287,356,70,894.9,776.2,881.7,306.5,11.49,373,False,0.030804289544235926
18303,19792,24,40,AdV,80,1.262,1,2,Young,514,616,103,898.2,298.1,340.9,1274.3,23.73,508,False,0.04671259842519685
18304,19793,24,41,AV,81,2.165,1,0,Young,781,879,99,321.4,1289.0,924.0,305.2,24.13,697,False,0.03461979913916786
18305,19794,24,41,AV,82,1.431,0,0,Young,316,321,6,860.8,235.6,846.6,237.4,0.27,49,False,0.005510204081632653
18306,19795,24,41,AV,83,1.318,1,0,Young,2,94,93,1832.9,148.5,925.1,197.8,16.36,393,False,0.041628498727735365
18307,19796,24,41,AV,84,5.538,0,0,Young,264,281,18,909.0,211.9,862.1,234.1,1.05,90,False,0.011666666666666667
18308,19797,24,41,AV,85,3.056,1,0,Young,902,912,11,859.0,230.0,888.6,233.9,0.56,55,False,0.010181818181818183
18309,19798,24,41,AV,86,5.054,1,0,Young,187,192,6,883.0,263.4,875.1,276.0,0.36,52,False,0.006923076923076922
18310,19799,24,41,AV,87,1.487,1,0,Young,466,477,12,871.9,269.8,850.8,273.4,0.4,54,False,0.007407407407407408
18311,19800,24,41,AV,88,1.366,1,0,Young,837,846,10,878.4,265.1,908.3,266.9,0.56,59,False,0.009491525423728815
18312,19801,24,41,AV,89,5.681,1,0,Young,390,402,13,865.0,259.0,834.8,274.9,0.7,63,False,0.01111111111111111
18313,19802,24,41,AV,90,1.481,1,0,Young,741,746,6,839.0,297.5,828.1,294.3,0.22,44,False,0.005
18314,19803,24,41,AV,91,2.601,1,0,Young,404,410,7,908.8,246.5,934.4,251.2,0.49,61,False,0.008032786885245901
18315,19804,24,41,AV,92,1.218,1,0,Young,969,981,13,915.5,262.7,885.7,264.8,0.56,60,False,0.009333333333333334
18316,19805,24,41,AV,93,1.199,1,0,Young,283,306,24,850.0,303.5,834.5,239.2,1.67,120,False,0.013916666666666666
18317,19806,24,41,AV,94,1.204,1,0,Young,92,112,21,1187.3,271.1,1100.7,282.5,1.63,97,False,0.016804123711340206
18318,19807,24,41,AV,95,2.249,1,0,Young,152,186,35,1088.1,277.5,877.7,325.0,4.1,268,False,0.015298507462686566
18319,19808,24,41,AV,96,2.552,0,0,Young,181,205,25,957.6,291.3,851.5,248.3,2.26,183,False,0.012349726775956284
18320,19809,24,42,V,81,1.188,1,0,Young,888,908,21,864.1,226.1,800.2,211.1,1.25,109,False,0.011467889908256881
18321,19810,24,42,V,82,7.422,0,0,Young,181,208,28,738.3,349.6,866.3,226.9,3.93,271,False,0.014501845018450185
18322,19811,24,42,V,83,1.486,1,0,Young,258,276,19,870.0,213.3,829.1,231.9,0.9,76,False,0.011842105263157895
18323,19812,24,42,V,84,1.254,1,0,Young,483,489,7,838.0,237.9,821.0,246.8,0.39,56,False,0.0069642857142857145
18324,19813,24,42,V,85,1.575,1,0,Young,76,97,22,818.3,284.5,741.4,311.7,1.59,129,False,0.012325581395348837
18325,19814,24,42,V,86,1.435,0,0,Young,218,252,35,752.8,313.0,900.2,239.5,3.32,216,False,0.01537037037037037
